title,price_gbp,price_excl_tax_gbp,price_incl_tax_gbp,tax_gbp,availability,rating,rating_numeric,number_of_reviews,product_type,UPC,product_url
"The Suffragettes (Little Black Classics, #96)",11.89,11.89,11.89,0.0,In stock,Two,2,0,Books,d2185b65af52d68c,https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html
The Sense of an Ending,31.38,31.38,31.38,0.0,In stock,Three,3,0,Books,4130678275eb7c8c,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",54.81,54.81,54.81,0.0,In stock,One,1,0,Books,276dc716b1da8899,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html
The Course of Love,16.78,16.78,16.78,0.0,In stock,Three,3,0,Books,f3c76b53b239f511,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html
Sugar Rush (Offensive Line #2),24.42,24.42,24.42,0.0,In stock,One,1,0,Books,ce42e3de94226b2b,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html
"Saga, Volume 2 (Saga (Collected Editions) #2)",11.75,11.75,11.75,0.0,In stock,Three,3,0,Books,9189fd009df41d0e,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html
"Run, Spot, Run: The Ethics of Keeping Pets",20.02,20.02,20.02,0.0,In stock,One,1,0,Books,b0e479be03911916,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html
New Moon (Twilight #2),12.86,12.86,12.86,0.0,In stock,Four,4,0,Books,6fa3ea52c8e31e06,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html
Life,31.58,31.58,31.58,0.0,In stock,Five,5,0,Books,637e5a45062aa548,https://books.toscrape.com/catalogue/life_104/index.html
Kindle Paperwhite User's Guide,34.0,34.0,34.0,0.0,In stock,Three,3,0,Books,fb495f9f9015a772,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html
H is for Hawk,57.42,57.42,57.42,0.0,In stock,Five,5,0,Books,b6d3f4f4ee1f6069,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html
Girl Online On Tour (Girl Online #2),53.47,53.47,53.47,0.0,In stock,One,1,0,Books,97b8f130d32e9f4e,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html
"Fruits Basket, Vol. 2 (Fruits Basket #2)",11.64,11.64,11.64,0.0,In stock,Five,5,0,Books,c0db71f6bb14db11,https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,52.88,52.88,0.0,In stock,Four,4,0,Books,d7b463918d3b8c39,https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",18.51,18.51,18.51,0.0,In stock,Four,4,0,Books,09d26b5f819c6a36,https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html
While You Were Mine,41.32,41.32,41.32,0.0,In stock,Five,5,0,Books,8ceb5c6aed2c5f8b,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html
Where Lightning Strikes (Bleeding Stars #3),39.77,39.77,39.77,0.0,In stock,Three,3,0,Books,def389ddfda6991b,https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html
When I'm Gone,51.96,51.96,51.96,0.0,In stock,Three,3,0,Books,c5f91eb481427dc5,https://books.toscrape.com/catalogue/when-im-gone_95/index.html
Ways of Seeing,39.51,39.51,39.51,0.0,In stock,Five,5,0,Books,66a4e422b212726a,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html
"Vampire Knight, Vol. 1 (Vampire Knight #1)",15.4,15.4,15.4,0.0,In stock,One,1,0,Books,e7e87087b1a44711,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html
Vampire Girl (Vampire Girl #1),53.82,53.82,53.82,0.0,In stock,Two,2,0,Books,dab5e75d1339706a,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html
Twenty Love Poems and a Song of Despair,30.95,30.95,30.95,0.0,In stock,Four,4,0,Books,e63c3f25338baf9a,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html
Travels with Charley: In Search of America,57.82,57.82,57.82,0.0,In stock,Five,5,0,Books,0268f149d014b389,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html
Three Wishes (River of Time: California #1),44.18,44.18,44.18,0.0,In stock,Two,2,0,Books,460f97a346b44bac,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html
This One Moment (Pushing Limits #1),48.71,48.71,48.71,0.0,In stock,One,1,0,Books,d6d98d3508c30f57,https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html
The Zombie Room,19.69,19.69,19.69,0.0,In stock,Five,5,0,Books,9c96cd1329fbd82d,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",36.52,36.52,36.52,0.0,In stock,Two,2,0,Books,dac9d1e654fac737,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html
The Tumor,41.56,41.56,41.56,0.0,In stock,Five,5,0,Books,6514add13c82b115,https://books.toscrape.com/catalogue/the-tumor_85/index.html
The Story of Hong Gildong,43.19,43.19,43.19,0.0,In stock,Four,4,0,Books,32d035df92ab9080,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html
The Silent Wife,12.34,12.34,12.34,0.0,In stock,Five,5,0,Books,b78deb463531d078,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html
The Silent Twin (Detective Jennifer Knight #3),36.25,36.25,36.25,0.0,In stock,Three,3,0,Books,9e9932ae1a7d0943,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html
The Selfish Gene,29.45,29.45,29.45,0.0,In stock,One,1,0,Books,6f2c0a9adbb2bca9,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html
The Secret Healer,34.56,34.56,34.56,0.0,In stock,Three,3,0,Books,38f776ab9118aed7,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",54.12,54.12,54.12,0.0,In stock,Three,3,0,Books,5faefdc861684eb1,https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html
The Republic,33.78,33.78,33.78,0.0,In stock,Three,3,0,Books,0ec9d2b018fb10d8,https://books.toscrape.com/catalogue/the-republic_78/index.html
The Odyssey,29.64,29.64,29.64,0.0,In stock,Three,3,0,Books,f0512adadffd2480,https://books.toscrape.com/catalogue/the-odyssey_77/index.html
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,57.7,57.7,0.0,In stock,Four,4,0,Books,b0913e67d38d5ed5,https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html
The Nicomachean Ethics,36.34,36.34,36.34,0.0,In stock,One,1,0,Books,5c10b64db3e4f228,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html
The Name of the Wind (The Kingkiller Chronicle #1),50.59,50.59,50.59,0.0,In stock,Three,3,0,Books,c8614adb1a90b027,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html
The Mirror & the Maze (The Wrath and the Dawn #1.5),29.38,29.38,29.38,0.0,In stock,One,1,0,Books,c40b70e0f6d80189,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html
The Little Prince,45.42,45.42,45.42,0.0,In stock,Two,2,0,Books,1aeca7d078d57deb,https://books.toscrape.com/catalogue/the-little-prince_72/index.html
The Light of the Fireflies,54.43,54.43,54.43,0.0,In stock,One,1,0,Books,04e43893e32f9d29,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html
The Last Girl (The Dominion Trilogy #1),36.26,36.26,36.26,0.0,In stock,Two,2,0,Books,16c71736dae78764,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html
The Iliad,16.16,16.16,16.16,0.0,In stock,One,1,0,Books,86d8bd7afa5b51b3,https://books.toscrape.com/catalogue/the-iliad_69/index.html
The Hook Up (Game On #1),36.29,36.29,36.29,0.0,In stock,Five,5,0,Books,6e473eff459e809f,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html
The Haters,27.89,27.89,27.89,0.0,In stock,Five,5,0,Books,fff8a057a40c4a60,https://books.toscrape.com/catalogue/the-haters_67/index.html
The Girl You Lost,12.29,12.29,12.29,0.0,In stock,Five,5,0,Books,4280ac3eab57aa5d,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html
The Girl In The Ice (DCI Erika Foster #1),15.85,15.85,15.85,0.0,In stock,Three,3,0,Books,ee61197edb882599,https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html
The End of the Jesus Era (An Investigation #1),14.4,14.4,14.4,0.0,In stock,One,1,0,Books,09659d1639a1f978,https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html
The Edge of Reason (Bridget Jones #2),19.18,19.18,19.18,0.0,In stock,Four,4,0,Books,29fc016c459aeb14,https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html
The Complete Maus (Maus #1-2),10.64,10.64,10.64,0.0,In stock,Three,3,0,Books,3301af038a720587,https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html
The Communist Manifesto,14.76,14.76,14.76,0.0,In stock,Three,3,0,Books,18b4545a5ed15581,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html
The Bhagavad Gita,57.49,57.49,57.49,0.0,In stock,Three,3,0,Books,f3a0b8c835129558,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html
The Bette Davis Club,30.66,30.66,30.66,0.0,In stock,Three,3,0,Books,dfb0849016bc122c,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html
The Art of Not Breathing,40.83,40.83,40.83,0.0,In stock,Four,4,0,Books,5bc1fbccfbf2355c,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html
Taking Shots (Assassins #1),18.88,18.88,18.88,0.0,In stock,Two,2,0,Books,a7eef9d6795422c1,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html
Starlark,25.83,25.83,25.83,0.0,In stock,Three,3,0,Books,e25164e5b3fe208b,https://books.toscrape.com/catalogue/starlark_56/index.html
"Skip Beat!, Vol. 01 (Skip Beat! #1)",42.12,42.12,42.12,0.0,In stock,Three,3,0,Books,2ac720f76384c57e,https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html
Sister Sable (The Mad Queen #1),13.33,13.33,13.33,0.0,In stock,Three,3,0,Books,3a9a7c5895e82646,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html
Shatter Me (Shatter Me #1),42.4,42.4,42.4,0.0,In stock,One,1,0,Books,9ed7090d8fa690b0,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html
Shameless,58.35,58.35,58.35,0.0,In stock,Three,3,0,Books,c068c013d6921fea,https://books.toscrape.com/catalogue/shameless_52/index.html
Shadow Rites (Jane Yellowrock #10),21.72,21.72,21.72,0.0,In stock,Four,4,0,Books,229cd6564bf0dce4,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html
Settling the Score (The Summer Games #1),44.91,44.91,44.91,0.0,In stock,Two,2,0,Books,132adf7335bb384a,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html
Sense and Sensibility,37.46,37.46,37.46,0.0,In stock,One,1,0,Books,35e44170702139a4,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html
"Saga, Volume 1 (Saga (Collected Editions) #1)",28.48,28.48,28.48,0.0,In stock,One,1,0,Books,4f64568dfefa3ce7,https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html
"Rhythm, Chord & Malykhin",28.34,28.34,28.34,0.0,In stock,Two,2,0,Books,9efb397067eb7e8a,https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",46.96,46.96,46.96,0.0,In stock,Five,5,0,Books,3cdca3b4a93980f5,https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html
Paradise Lost (Paradise #1),24.96,24.96,24.96,0.0,In stock,One,1,0,Books,849db7ab7f4a640c,https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html
"Paper Girls, Vol. 1 (Paper Girls #1-5)",21.71,21.71,21.71,0.0,In stock,Four,4,0,Books,bcbcbcf0f6ed196f,https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",29.87,29.87,29.87,0.0,In stock,Three,3,0,Books,326825e02a198cf6,https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html
Origins (Alphas 0.5),28.99,28.99,28.99,0.0,In stock,One,1,0,Books,8932e5c12f12ffed,https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html
One Second (Seven #7),52.94,52.94,52.94,0.0,In stock,Two,2,0,Books,7ea31f38675b91c1,https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html
On the Road (Duluoz Legend),32.36,32.36,32.36,0.0,In stock,Three,3,0,Books,9ff997ab15713e53,https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html
Old Records Never Die: One Man's Quest for His Vinyl and His Past,55.66,55.66,55.66,0.0,In stock,Two,2,0,Books,a1985630339f4b3d,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html
Off Sides (Off #1),39.45,39.45,39.45,0.0,In stock,Five,5,0,Books,b6f1cfadc4dd79d4,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html
Of Mice and Men,47.11,47.11,47.11,0.0,In stock,Two,2,0,Books,39592d9d72e717c4,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html
Myriad (Prentor #1),58.75,58.75,58.75,0.0,In stock,Four,4,0,Books,63e20a0f98218a87,https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html
My Perfect Mistake (Over the Top #1),38.92,38.92,38.92,0.0,In stock,Two,2,0,Books,fd78f89878479f56,https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",39.39,39.39,39.39,0.0,In stock,Four,4,0,Books,35a60467893aa168,https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html
Meditations,25.89,25.89,25.89,0.0,In stock,Two,2,0,Books,4f19709e47883df5,https://books.toscrape.com/catalogue/meditations_33/index.html
Matilda,28.34,28.34,28.34,0.0,In stock,One,1,0,Books,1053fb7ee17a1f33,https://books.toscrape.com/catalogue/matilda_32/index.html
Lost Among the Living,27.7,27.7,27.7,0.0,In stock,Four,4,0,Books,d510567580c8be52,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html
Lord of the Flies,24.89,24.89,24.89,0.0,In stock,Three,3,0,Books,71a6471bbdac21d9,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html
Listen to Me (Fusion #1),58.99,58.99,58.99,0.0,In stock,Three,3,0,Books,6e712ea24e77bd96,https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html
Kitchens of the Great Midwest,57.2,57.2,57.2,0.0,In stock,Five,5,0,Books,06f6a57a6d532844,https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html
Jane Eyre,38.43,38.43,38.43,0.0,In stock,Five,5,0,Books,8d390a1fc3133d06,https://books.toscrape.com/catalogue/jane-eyre_27/index.html
Imperfect Harmony,34.74,34.74,34.74,0.0,In stock,Four,4,0,Books,f28f7299d38c0932,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html
Icing (Aces Hockey #2),40.44,40.44,40.44,0.0,In stock,Four,4,0,Books,3455b45888fb5053,https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",45.24,45.24,45.24,0.0,In stock,Three,3,0,Books,6fe02600f322a0a9,https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,34.96,34.96,0.0,In stock,Four,4,0,Books,6717a70913b3db79,https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html
"Giant Days, Vol. 1 (Giant Days #1-4)",56.76,56.76,56.76,0.0,In stock,Four,4,0,Books,eb0fe24bbc845ecc,https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html
"Fruits Basket, Vol. 1 (Fruits Basket #1)",40.28,40.28,40.28,0.0,In stock,Five,5,0,Books,72e6fbf4f6382557,https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html
Frankenstein,38.0,38.0,38.0,0.0,In stock,Two,2,0,Books,a492f49a3e2b6a71,https://books.toscrape.com/catalogue/frankenstein_20/index.html
Forever Rockers (The Rocker #12),28.8,28.8,28.8,0.0,In stock,Three,3,0,Books,e564c3f1a93ccf2e,https://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html
Fighting Fate (Fighting #6),39.24,39.24,39.24,0.0,In stock,Three,3,0,Books,6390772a3094939d,https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html
Emma,32.93,32.93,32.93,0.0,In stock,Two,2,0,Books,2e69730561ed70ad,https://books.toscrape.com/catalogue/emma_17/index.html
"Eat, Pray, Love",51.32,51.32,51.32,0.0,In stock,Three,3,0,Books,df56868afd166557,https://books.toscrape.com/catalogue/eat-pray-love_16/index.html
Deep Under (Walker Security #1),47.09,47.09,47.09,0.0,In stock,Five,5,0,Books,0072b94dfa30608e,https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html
Choosing Our Religion: The Spiritual Lives of America's Nones,28.42,28.42,28.42,0.0,In stock,Four,4,0,Books,a812f6969ddf3e39,https://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html
Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,22.85,22.85,0.0,In stock,Three,3,0,Books,1774749f2cee292f,https://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html
Charity's Cross (Charles Towne Belles #4),41.24,41.24,41.24,0.0,In stock,One,1,0,Books,a96404cb928895f3,https://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html
Bright Lines,39.07,39.07,39.07,0.0,In stock,Five,5,0,Books,230ac636ea0ea415,https://books.toscrape.com/catalogue/bright-lines_11/index.html
Bridget Jones's Diary (Bridget Jones #1),29.82,29.82,29.82,0.0,In stock,One,1,0,Books,a2b4b685dfa94733,https://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html
Bounty (Colorado Mountain #7),37.26,37.26,37.26,0.0,In stock,Four,4,0,Books,abc0b15f2c907ff0,https://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html
Blood Defense (Samantha Brinkman #1),20.3,20.3,20.3,0.0,In stock,Three,3,0,Books,95cdfd514098c38b,https://books.toscrape.com/catalogue/blood-defense-samantha-brinkman-1_8/index.html
"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",34.65,34.65,34.65,0.0,In stock,Five,5,0,Books,099fae4a0705d63b,https://books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html
Beyond Good and Evil,43.38,43.38,43.38,0.0,In stock,One,1,0,Books,08672cd59171d5e4,https://books.toscrape.com/catalogue/beyond-good-and-evil_6/index.html
